Season,Round,home_EOL,away_EOL,home_result
2016,25,59,74,-1
2016,25,68,75,1
2016,25,84,89,1
2016,25,74,72,-1
2016,26,75,58,-1
2016,26,72,87,-1
2016,26,89,64,1
2016,26,67,68,0
2016,26,66,70,1
2016,26,75,74,1
2016,26,75,72,-1
2016,26,72,85,1
2016,26,91,57,1
2016,27,74,74,1
2016,27,87,67,1
2016,27,69,89,-1
2016,27,57,72,0
2016,27,75,74,1
2016,27,68,72,-1
2016,27,72,67,0
2016,27,59,91,-1
2016,27,85,64,1
2016,28,91,85,1
2016,28,66,68,1
2016,28,74,75,1
2016,28,74,59,0
2016,28,64,69,0
2016,28,73,72,1
2016,28,67,74,-1
2016,28,89,57,-1
2016,28,72,87,-1
2016,29,59,67,0
2016,29,68,91,-1
2016,29,88,75,1
2016,29,69,72,-1
2016,29,75,73,1
2016,29,57,64,1
2016,29,72,88,1
2016,29,84,67,0
2016,29,74,74,1
2016,30,67,74,0
2016,30,73,59,1
2016,30,67,88,-1
2016,30,72,68,0
2016,30,64,72,-1
2016,30,74,74,1
2016,30,88,75,1
2016,30,84,58,1
2016,30,91,69,1
2016,31,59,72,1
2016,31,68,88,-1
2016,31,88,63,1
2016,31,73,84,1
2016,31,75,67,-1
2016,31,75,67,-1
2016,31,69,57,-1
2016,31,74,73,0
2016,31,74,91,-1
2016,32,91,74,1
2016,32,84,69,1
2016,32,58,74,0
2016,32,72,73,-1
2016,32,88,88,-1
2016,32,68,59,0
2016,32,73,74,1
2016,32,67,74,1
2016,32,63,68,1
2016,33,73,58,-1
2016,33,74,88,-1
2016,33,67,84,0
2016,33,88,69,1
2016,33,74,71,0
2016,33,59,64,1
2016,33,73,67,1
2016,33,74,91,-1
2016,33,73,67,0
2016,34,88,60,1
2016,34,67,74,0
2016,34,59,68,1
2016,34,69,73,0
2016,34,63,74,-1
2016,34,72,73,1
2016,34,67,74,1
2016,34,91,74,1
2016,34,84,88,-1
2017,1,74,88,-1
2017,1,68,73,0
2017,1,88,74,1
2017,1,59,90,-1
2017,1,60,68,1
2017,1,69,72,1
2017,1,74,84,-1
2017,1,73,62,-1
2017,1,73,62,-1
2017,2,71,60,0
2017,2,74,74,-1
2017,2,62,59,0
2017,2,73,88,-1
2017,2,88,72,1
2017,2,62,68,-1
2017,2,67,74,1
2017,2,90,69,0
2017,2,84,74,0
2017,3,74,73,1
2017,3,59,71,-1
2017,3,72,84,-1
2017,3,74,90,-1
2017,3,60,62,0
2017,3,68,73,-1
2017,3,88,89,1
2017,3,74,62,1
2017,3,69,68,1
2017,4,68,90,-1
2017,4,71,73,1
2017,4,88,68,1
2017,4,89,74,1
2017,4,72,72,0
2017,4,74,74,-1
2017,4,84,60,1
2017,4,63,69,0
2017,4,62,59,1
2017,5,73,73,1
2017,5,72,68,1
2017,5,69,72,-1
2017,5,74,72,0
2017,5,68,63,-1
2017,5,60,62,-1
2017,5,59,89,0
2017,5,75,89,1
2017,5,90,84,1
2017,6,89,60,1
2017,6,88,72,1
2017,6,62,73,-1
2017,6,63,90,-1
2017,6,84,69,1
2017,6,73,59,1
2017,6,73,75,1
2017,6,67,74,-1
2017,6,72,67,0
2017,7,59,73,1
2017,7,75,72,-1
2017,7,63,72,1
2017,7,74,88,0
2017,7,73,88,-1
2017,7,90,62,1
2017,7,69,73,-1
2017,7,60,67,1
2017,7,67,84,0
2017,8,73,73,0
2017,8,74,61,0
2017,8,62,69,0
2017,8,88,59,0
2017,8,89,67,1
2017,8,67,75,0
2017,8,73,75,-1
2017,8,71,90,-1
2017,8,84,64,1
2017,9,90,73,1
2017,9,73,88,0
2017,9,60,67,-1
2017,9,69,89,0
2017,9,61,72,0
2017,9,67,74,1
2017,9,74,75,-1
2017,9,84,71,1
2017,9,64,62,0
2017,10,75,73,1
2017,10,72,59,1
2017,10,73,64,0
2017,10,62,71,-1
2017,10,74,61,-1
2017,10,67,69,-1
2017,10,89,90,0
2017,10,88,67,1
2017,10,73,84,1
2017,11,69,74,-1
2017,11,64,74,0
2017,11,73,72,-1
2017,11,61,88,-1
2017,11,71,89,0
2017,11,67,73,1
2017,11,90,67,1
2017,11,59,75,1
2017,11,84,62,1
2017,12,73,90,1
2017,12,74,60,1
2017,12,88,69,1
2017,12,89,84,1
2017,12,62,68,-1
2017,12,67,73,1
2017,12,73,72,0
2017,12,75,64,0
2017,12,72,61,1
2017,13,69,73,1
2017,13,72,74,1
2017,13,64,67,1
2017,13,61,75,-1
2017,13,62,89,-1
2017,13,72,60,1
2017,13,90,87,1
2017,13,83,73,1
2017,13,68,74,-1
2017,14,72,72,1
2017,14,67,68,-1
2017,14,72,90,-1
2017,14,74,73,1
2017,14,59,61,0
2017,14,75,69,1
2017,14,88,83,-1
2017,14,74,62,1
2017,14,89,64,1
2017,15,89,74,1
2017,15,90,74,1
2017,15,72,61,-1
2017,15,83,67,1
2017,15,61,73,1
2017,15,72,87,-1
2017,15,64,72,1
2017,15,69,59,1
2017,15,68,75,-1
2017,16,72,83,0
2017,16,72,74,-1
2017,16,76,90,-1
2017,16,72,89,0
2017,16,75,65,0
2017,16,59,68,-1
2017,16,61,70,1
2017,16,87,62,1
2017,16,67,71,1
2017,17,68,72,1
2017,17,90,61,0
2017,17,69,72,1
2017,17,65,87,0
2017,17,62,75,0
2017,17,74,72,1
2017,17,89,67,1
2017,17,71,75,1
2017,17,83,59,1
2017,18,72,67,-1
2017,18,89,74,1
2017,18,74,87,0
2017,18,68,62,-1
2017,18,90,59,1
2017,18,62,72,1
2017,18,71,70,-1
2017,18,83,76,-1
2017,18,65,72,1
2017,19,62,71,-1
2017,19,59,66,1
2017,19,76,74,0
2017,19,71,68,0
2017,19,71,89,-1
2017,19,87,72,1
2017,19,70,90,1
2017,19,69,63,0
2017,19,74,83,1
2017,20,72,76,1
2017,20,65,62,0
2017,20,89,87,1
2017,20,68,70,1
2017,20,90,71,1
2017,20,71,59,0
2017,20,74,69,1
2017,20,83,71,0
2017,20,63,75,1
2017,21,90,68,1
2017,21,59,63,-1
2017,21,70,65,0
2017,21,71,72,1
2017,21,76,89,-1
2017,21,71,71,0
2017,21,69,87,-1
2017,21,62,83,0
2017,21,74,74,0
2017,22,89,59,1
2017,22,65,68,1
2017,22,69,71,0
2017,22,63,62,-1
2017,22,87,74,1
2017,22,72,70,1
2017,22,71,76,0
2017,22,83,90,-1
2017,22,74,71,0
2017,23,76,69,1
2017,23,90,65,1
2017,23,59,74,0
2017,23,71,87,-1
2017,23,74,72,0
2017,23,71,63,0
2017,23,70,83,0
2017,23,62,89,-1
2017,23,68,71,-1
2017,24,69,62,0
2017,24,83,68,1
2017,24,89,71,1
2017,24,63,90,-1
2017,24,72,59,0
2017,24,74,70,1
2017,24,71,65,1
2017,24,87,76,0
2017,24,71,74,-1
2017,25,68,89,-1
2017,25,69,62,-1
2017,25,65,83,0
2017,25,59,87,-1
2017,25,61,74,1
2017,25,75,67,1
2017,25,75,72,0
2017,25,72,72,0
2017,25,90,71,1
2017,26,72,62,0
2017,26,71,83,-1
2017,26,69,59,0
2017,26,87,71,1
2017,26,72,90,0
2017,26,63,65,1
2017,26,74,68,1
2017,26,89,70,0
2017,26,75,74,1
2017,27,66,72,1
2017,27,71,76,-1
2017,27,59,71,-1
2017,27,62,74,-1
2017,27,91,89,0
2017,27,72,63,-1
2017,27,70,68,1
2017,27,68,87,-1
2017,27,83,74,0
2017,28,63,83,-1
2017,28,72,67,0
2017,28,89,72,1
2017,28,87,62,1
2017,28,71,71,-1
2017,28,74,69,0
2017,28,76,59,1
2017,28,68,90,-1
2017,28,74,65,1
2017,29,72,71,-1
2017,29,63,72,0
2017,29,90,74,1
2017,29,69,87,-1
2017,29,67,63,1
2017,29,66,76,-1
2017,29,59,75,1
2017,29,83,89,0
2017,29,71,68,-1
2017,30,74,67,1
2017,30,74,71,1
2017,30,59,71,1
2017,30,71,69,1
2017,30,87,90,0
2017,30,72,83,1
2017,30,76,63,1
2017,30,89,63,0
2017,30,68,65,0
2017,31,69,76,-1
2017,31,63,59,1
2017,31,71,74,-1
2017,31,90,71,1
2017,31,65,89,-1
2017,31,67,68,0
2017,31,63,74,1
2017,31,83,87,-1
2017,31,71,72,-1
2017,32,68,83,1
2017,32,63,71,0
2017,32,72,64,-1
2017,32,74,89,0
2017,32,87,71,-1
2017,32,59,70,1
2017,32,76,67,1
2017,32,74,90,-1
2017,32,72,66,1
2017,33,71,68,0
2017,33,67,59,-1
2017,33,90,76,1
2017,33,64,87,1
2017,33,66,74,0
2017,33,74,72,0
2017,33,89,72,1
2017,33,83,71,1
2017,33,70,63,-1
2017,34,72,74,0
2017,34,71,70,-1
2017,34,74,71,1
2017,34,76,63,-1
2017,34,63,90,0
2017,34,72,67,1
2017,34,68,89,1
2017,34,59,83,1
2017,34,87,66,1
2020,1,63,70,0
2020,1,58,60,-1
2020,1,53,90,1
2020,1,90,79,1
2020,1,69,67,1
2020,1,70,89,0
2020,1,85,70,1
2020,1,70,67,0
2020,1,75,78,0
2020,2,60,75,1
2020,2,69,53,1
2020,2,70,90,-1
2020,2,90,70,1
2020,2,79,58,-1
2020,2,67,70,1
2020,2,79,68,0
2020,2,89,85,1
2020,2,67,63,-1
2020,3,70,69,0
2020,3,74,65,1
2020,3,90,90,-1
2020,3,66,79,0
2020,3,59,70,0
2020,3,70,67,-1
2020,3,64,89,-1
2020,3,53,85,0
2020,3,79,62,0
2020,4,70,64,1
2020,4,70,66,-1
2020,4,78,70,-1
2020,4,66,63,-1
2020,4,89,73,-1
2020,4,53,71,0
2020,4,67,59,0
2020,4,90,79,1
2020,4,85,90,-1
2020,5,71,85,1
2020,5,63,78,1
2020,5,90,55,1
2020,5,79,65,1
2020,5,59,70,1
2020,5,73,67,-1
2020,5,70,70,-1
2020,5,64,89,-1
2020,5,66,89,0
2020,6,78,65,1
2020,6,70,73,-1
2020,6,70,90,-1
2020,6,54,66,0
2020,6,66,79,-1
2020,6,71,64,0
2020,6,89,60,1
2020,6,85,70,0
2020,6,89,63,-1
2020,7,67,67,0
2020,7,70,70,1
2020,7,90,71,1
2020,7,63,70,1
2020,7,60,55,1
2020,7,79,78,1
2020,7,64,85,-1
2020,7,73,89,-1
2020,7,65,89,-1
2020,8,69,72,0
2020,8,49,64,0
2020,8,70,63,1
2020,8,69,68,0
2020,8,68,65,0
2020,8,65,90,-1
2020,8,91,59,1
2020,8,86,77,1
2020,8,82,59,1
2020,9,63,65,-1
2020,9,72,67,0
2020,9,68,91,0
2020,9,77,69,1
2020,9,90,64,1
2020,9,59,49,1
2020,9,68,86,-1
2020,9,59,69,0
2020,9,65,82,1
2020,10,89,72,1
2020,10,67,77,0
2020,10,49,68,1
2020,10,65,86,1
2020,10,90,63,1
2020,10,82,59,0
2020,10,69,68,1
2020,10,69,65,1
2020,10,64,59,0
2020,11,63,49,-1
2020,11,72,69,1
2020,11,59,89,-1
2020,11,59,67,0
2020,11,68,65,1
2020,11,68,64,0
2020,11,86,69,1
2020,11,77,82,-1
2020,11,65,90,-1
2020,12,59,65,-1
2020,12,67,62,1
2020,12,90,68,1
2020,12,64,59,1
2020,12,65,69,-1
2020,12,69,77,0
2020,12,49,86,1
2020,12,83,72,1
2020,12,90,69,1
2020,13,65,89,-1
2020,13,68,59,0
2020,13,59,65,-1
2020,13,62,83,1
2020,13,68,69,-1
2020,13,77,64,1
2020,13,86,68,1
2020,13,69,90,0
2020,13,72,50,1
2020,14,64,72,0
2020,14,68,65,1
2020,14,89,59,1
2020,14,69,62,1
2020,14,68,69,1
2020,14,50,77,0
2020,14,83,69,-1
2020,14,59,86,-1
2020,14,90,65,1
2020,15,61,59,-1
2020,15,65,64,0
2020,15,69,83,-1
2020,15,77,89,-1
2020,15,69,67,1
2020,15,72,67,-1
2020,15,65,51,0
2020,15,86,90,-1
2020,15,59,69,1
2020,16,90,62,1
2020,16,59,72,-1
2020,16,67,90,-1
2020,16,64,68,0
2020,16,65,59,-1
2020,16,69,85,-1
2020,16,51,69,1
2020,16,67,78,0
2020,16,83,65,1
2020,17,90,83,-1
2020,17,85,90,-1
2020,17,62,64,1
2020,17,78,59,1
2020,17,65,67,0
2020,17,69,69,-1
2020,17,69,51,0
2020,17,59,68,0
2020,17,72,65,1
2020,18,69,64,1
2020,18,59,59,-1
2020,18,65,69,-1
2020,18,69,90,-1
2020,18,62,65,-1
2020,18,78,72,-1
2020,18,86,68,1
2020,18,90,52,1
2020,18,67,83,-1
2020,19,90,69,1
2020,19,72,59,0
2020,19,64,65,-1
2020,19,69,90,-1
2020,19,52,67,-1
2020,19,68,62,-1
2020,19,83,86,1
2020,19,59,69,1
2020,19,65,78,1
2020,20,69,65,-1
2020,20,69,59,-1
2020,20,60,78,-1
2020,20,83,52,0
2020,20,91,90,1
2020,20,67,69,0
2020,20,65,68,0
2020,20,85,64,1
2020,20,61,72,-1
2020,21,69,52,-1
2020,21,64,67,0
2020,21,59,65,1
2020,21,90,83,-1
2020,21,72,86,0
2020,21,65,69,-1
2020,21,68,68,1
2020,21,78,91,-1
2020,21,60,61,0
2020,22,62,78,-1
2020,22,65,72,-1
2020,22,68,68,1
2020,22,68,61,1
2020,22,67,59,1
2020,22,85,64,1
2020,22,83,69,1
2020,22,91,64,1
2020,22,53,90,-1
2020,23,63,69,0
2020,23,72,68,0
2020,23,65,52,-1
2020,23,62,68,-1
2020,23,68,84,-1
2020,23,77,64,1
2020,23,59,91,-1
2020,23,90,67,0
2020,23,60,85,1
2020,24,84,63,1
2020,24,65,65,0
2020,24,69,90,0
2020,24,90,72,0
2020,24,68,60,0
2020,24,67,67,1
2020,24,52,59,0
2020,24,85,62,1
2020,24,68,77,-1
2020,25,63,53,1
2020,25,60,91,1
2020,25,67,69,0
2020,25,90,65,0
2020,25,77,85,0
2020,25,60,84,1
2020,25,62,68,-1
2020,25,65,67,-1
2020,25,72,68,-1
2020,26,53,60,-1
2020,26,69,60,0
2020,26,63,89,0
2020,26,91,68,1
2020,26,68,77,0
2020,26,64,61,1
2020,26,67,72,-1
2020,26,85,67,1
2020,26,84,65,-1
2020,27,67,53,1
2020,27,60,63,0
2020,27,61,90,0
2020,27,68,68,1
2020,27,72,89,-1
2020,27,65,69,1
2020,27,85,64,1
2020,27,77,67,0
2020,27,61,84,0
2020,28,53,61,1
2020,28,63,67,1
2020,28,69,73,-1
2020,28,89,60,-1
2020,28,90,65,1
2020,28,64,68,-1
2020,28,68,61,0
2020,28,84,77,1
2020,28,68,85,-1
2020,29,65,60,1
2020,29,61,68,-1
2020,29,67,89,1
2020,29,68,90,-1
2020,29,61,63,-1
2020,29,77,69,1
2020,29,73,84,1
2020,29,68,64,0
2020,29,85,53,1
2020,30,60,67,-1
2020,30,69,68,-1
2020,30,63,77,-1
2020,30,89,65,1
2020,30,84,61,1
2020,30,53,73,1
2020,30,64,61,-1
2020,30,90,68,1
2020,30,68,85,0
2020,31,65,67,-1
2020,31,61,69,1
2020,31,73,63,1
2020,31,64,90,-1
2020,31,61,89,0
2020,31,77,53,-1
2020,31,85,60,1
2020,31,68,84,-1
2020,31,68,68,-1
2020,32,67,73,0
2020,32,69,61,-1
2020,32,60,61,1
2020,32,63,65,1
2020,32,89,77,1
2020,32,53,64,1
2020,32,68,68,0
2020,32,84,68,0
2020,32,90,85,1
2020,33,73,60,0
2020,33,61,65,0
2020,33,68,53,1
2020,33,77,67,1
2020,33,68,63,1
2020,33,64,84,1
2020,33,90,68,1
2020,33,85,69,0
2020,33,61,89,-1
2020,34,60,77,0
2020,34,53,68,0
2020,34,65,73,-1
2020,34,67,61,0
2020,34,89,85,1
2020,34,84,90,1
2020,34,68,64,-1
2020,34,63,61,1
2020,34,69,68,1
2021,1,64,90,-1
2021,1,81,71,-1
2021,1,62,67,0
2021,1,90,87,1
2021,1,64,71,1
2021,1,71,62,1
2021,1,67,76,0
2021,1,66,71,0
2021,1,88,57,1
2021,2,87,64,-1
2021,2,71,67,1
2021,2,90,71,1
2021,2,67,90,-1
2021,2,62,62,-1
2021,2,57,66,1
2021,2,71,88,-1
2021,2,76,81,0
2021,2,71,64,-1
2021,3,70,67,0
2021,3,81,70,1
2021,3,65,57,0
2021,3,90,71,-1
2021,3,67,87,-1
2021,3,62,71,0
2021,3,64,76,0
2021,3,90,62,1
2021,3,66,88,-1
2021,4,57,67,0
2021,4,71,66,-1
2021,4,87,62,1
2021,4,88,90,0
2021,4,70,64,1
2021,4,71,70,0
2021,4,62,64,0
2021,4,76,90,-1
2021,4,67,80,-1
2021,5,67,66,1
2021,5,62,70,0
2021,5,64,88,-1
2021,5,90,57,1
2021,5,70,71,1
2021,5,61,76,-1
2021,5,64,67,0
2021,5,80,86,-1
2021,5,90,71,1
2021,6,70,90,1
2021,6,71,61,0
2021,6,77,70,1
2021,6,71,62,0
2021,6,65,64,-1
2021,6,57,80,-1
2021,6,88,67,1
2021,6,86,64,1
2021,6,67,90,1
2021,7,71,77,0
2021,7,67,64,1
2021,7,64,71,1
2021,7,80,88,-1
2021,7,62,57,1
2021,7,61,67,1
2021,7,90,65,1
2021,7,90,86,-1
2021,7,70,70,-1
2021,8,67,64,1
2021,8,64,80,-1
2021,8,62,90,-1
2021,8,85,68,1
2021,8,55,73,1
2021,8,63,55,1
2021,8,64,71,0
2021,8,83,54,1
2021,8,68,90,-1
2021,9,80,63,1
2021,9,67,55,0
2021,9,64,85,0
2021,9,90,64,1
2021,9,55,62,-1
2021,9,73,65,0
2021,9,70,83,1
2021,9,90,68,1
2021,9,54,67,1
2021,10,62,64,0
2021,10,67,70,1
2021,10,64,67,0
2021,10,85,54,1
2021,10,68,64,0
2021,10,55,90,-1
2021,10,90,55,1
2021,10,62,80,-1
2021,10,84,73,1
2021,11,64,54,-1
2021,11,56,64,1
2021,11,54,68,0
2021,11,71,85,-1
2021,11,73,68,-1
2021,11,64,84,-1
2021,11,90,62,1
2021,11,67,62,1
2021,11,80,91,-1
2021,12,85,84,1
2021,12,64,64,1
2021,12,67,64,0
2021,12,68,73,1
2021,12,91,67,1
2021,12,62,90,0
2021,12,55,71,0
2021,12,62,54,1
2021,12,80,56,1
2021,13,84,67,1
2021,13,55,85,-1
2021,13,90,64,1
2021,13,73,62,1
2021,13,64,91,-1
2021,13,67,80,0
2021,13,65,62,0
2021,13,54,55,1
2021,13,71,68,-1
2021,14,85,73,0
2021,14,91,90,0
2021,14,68,84,1
2021,14,64,64,1
2021,14,55,67,-1
2021,14,62,64,-1
2021,14,55,67,-1
2021,14,62,71,1
2021,14,80,54,0
2021,15,67,68,-1
2021,15,67,62,0
2021,15,64,80,-1
2021,15,71,64,1
2021,15,73,62,-1
2021,15,90,56,0
2021,15,54,91,-1
2021,15,84,55,1
2021,15,64,85,-1
2021,16,56,64,1
2021,16,64,54,1
2021,16,62,64,-1
2021,16,80,68,1
2021,16,62,71,1
2021,16,91,73,1
2021,16,67,84,-1
2021,16,85,90,1
2021,16,56,68,-1
2021,17,54,62,0
2021,17,71,92,0
2021,17,84,63,1
2021,17,64,67,-1
2021,17,72,56,0
2021,17,90,80,0
2021,17,68,85,-1
2021,17,68,64,1
2021,17,64,56,-1
2021,18,84,92,0
2021,18,54,67,-1
2021,18,90,64,1
2021,18,68,62,-1
2021,18,71,80,0
2021,18,68,62,0
2021,18,72,64,1
2021,18,64,56,-1
2021,18,56,85,-1
2021,19,64,70,0
2021,19,56,55,-1
2021,19,80,72,-1
2021,19,92,64,0
2021,19,62,56,1
2021,19,63,84,-1
2021,19,67,90,0
2021,19,85,69,1
2021,19,64,68,1
2021,20,64,67,1
2021,20,70,56,1
2021,20,56,62,1
2021,20,85,63,1
2021,20,69,80,1
2021,20,72,64,-1
2021,20,84,64,1
2021,20,55,90,0
2021,20,68,91,-1
2021,21,80,64,1
2021,21,64,55,0
2021,21,63,69,1
2021,21,92,85,0
2021,21,63,68,0
2021,21,64,56,1
2021,21,56,84,-1
2015,1,90,75,1
2015,1,67,74,-1
2015,1,71,85,0
2015,1,75,66,-1
2015,1,72,70,1
2015,1,66,69,-1
2015,1,81,52,1
2015,1,90,72,1
2015,1,62,71,0
2015,2,75,65,1
2015,2,75,71,1
2015,2,71,90,-1
2015,2,85,62,1
2015,2,69,75,1
2015,2,71,73,-1
2015,2,70,67,1
2015,2,52,90,-1
2015,2,66,81,0
2015,3,71,70,0
2015,3,69,75,-1
2015,3,81,71,1
2015,3,66,75,-1
2015,3,65,71,-1
2015,3,75,62,1
2015,3,91,66,1
2015,3,90,85,0
2015,3,73,52,1
2015,4,70,90,-1
2015,4,66,73,0
2015,4,62,81,1
2015,4,85,69,0
2015,4,52,71,1
2015,4,75,65,1
2015,4,72,66,0
2015,4,75,91,0
2015,4,71,75,1
2015,5,75,72,0
2015,5,65,70,1
2015,5,74,81,0
2015,5,73,63,-1
2015,5,69,75,1
2015,5,89,66,1
2015,5,66,85,-1
2015,5,91,53,0
2015,5,70,71,0
2015,6,85,90,0
2015,6,71,89,-1
2015,6,81,73,1
2015,6,75,75,1
2015,6,53,67,1
2015,6,63,70,-1
2015,6,66,65,0
2015,6,70,74,1
2015,6,71,69,1
2015,7,75,54,1
2015,7,65,85,-1
2015,7,66,72,0
2015,7,72,75,1
2015,7,70,66,0
2015,7,90,81,1
2015,7,89,63,1
2015,7,74,72,0
2015,7,69,70,0
2015,8,70,75,-1
2015,8,53,72,-1
2015,8,66,66,1
2015,8,63,90,-1
2015,8,74,70,1
2015,8,71,69,-1
2015,8,85,75,1
2015,8,81,89,1
2015,8,73,65,1
2015,9,89,73,1
2015,9,65,71,-1
2015,9,75,85,1
2015,9,90,74,1
2015,9,66,63,0
2015,9,72,70,1
2015,9,75,67,-1
2015,9,70,81,0
2015,9,70,53,1
2015,10,63,76,-1
2015,10,81,66,1
2015,10,70,75,1
2015,10,74,89,-1
2015,10,67,70,-1
2015,10,53,65,1
2015,10,85,72,0
2015,10,71,91,0
2015,10,73,70,1
2015,11,76,67,1
2015,11,70,63,0
2015,11,64,82,-1
2015,11,85,70,1
2015,11,75,54,1
2015,11,66,74,0
2015,11,70,89,-1
2015,11,91,73,1
2015,11,72,71,0
2015,12,54,86,-1
2015,12,73,66,0
2015,12,89,70,1
2015,12,71,70,1
2015,12,70,91,-1
2015,12,67,72,1
2015,12,63,64,-1
2015,12,82,76,0
2015,12,74,75,1
2015,13,69,53,-1
2015,13,72,63,1
2015,13,66,70,0
2015,13,64,74,1
2015,13,70,82,-1
2015,13,76,73,0
2015,13,86,67,0
2015,13,91,89,-1
2015,13,75,72,0
2015,14,91,69,1
2015,14,72,76,1
2015,14,70,65,0
2015,14,63,75,1
2015,14,67,54,1
2015,14,89,66,1
2015,14,74,86,-1
2015,14,82,72,1
2015,14,73,70,0
2015,15,70,69,0
2015,15,74,82,1
2015,15,72,73,-1
2015,15,86,72,1
2015,15,66,91,-1
2015,15,54,63,1
2015,15,69,67,1
2015,15,75,74,1
2015,15,65,89,-1
2015,16,72,67,0
2015,16,89,76,1
2015,16,69,71,0
2015,16,91,70,1
2015,16,62,69,1
2015,16,73,75,0
2015,16,66,65,1
2015,16,74,54,1
2015,16,82,86,-1
2015,17,76,69,1
2015,17,64,91,-1
2015,17,71,74,-1
2015,17,67,63,1
2015,17,69,82,-1
2015,17,54,72,-1
2015,17,70,66,1
2015,17,75,89,-1
2015,17,86,73,1
2015,18,76,65,0
2015,18,68,74,-1
2015,18,70,64,0
2015,18,86,69,1
2015,18,69,73,1
2015,18,72,63,1
2015,18,75,91,1
2015,18,54,82,1
2015,18,71,89,1
2015,19,82,67,1
2015,19,89,55,1
2015,19,74,70,1
2015,19,64,75,0
2015,19,69,75,0
2015,19,65,70,0
2015,19,72,72,1
2015,19,63,86,-1
2015,19,91,72,1
2015,20,67,91,-1
2015,20,63,74,0
2015,20,71,65,1
2015,20,75,65,-1
2015,20,76,70,-1
2015,20,70,70,0
2015,20,72,82,-1
2015,20,86,89,0
2015,20,55,72,0
2015,21,91,75,1
2015,21,66,72,1
2015,21,70,86,0
2015,21,64,75,-1
2015,21,72,67,0
2015,21,89,70,1
2015,21,70,55,0
2015,21,82,63,1
2015,21,74,72,1
2015,22,71,75,0
2015,22,82,74,1
2015,22,70,64,-1
2015,22,67,89,-1
2015,22,62,72,1
2015,22,75,70,-1
2015,22,72,69,-1
2015,22,86,66,1
2015,22,55,91,-1
2015,23,75,75,1
2015,23,66,55,0
2015,23,89,71,1
2015,23,72,82,-1
2015,23,70,63,0
2015,23,65,67,-1
2015,23,74,70,1
2015,23,91,86,1
2015,23,71,71,-1
2015,24,83,91,-1
2015,24,70,70,0
2015,24,63,89,-1
2015,24,74,72,1
2015,24,67,70,-1
2015,24,71,66,0
2015,24,55,75,1
2015,24,72,75,0
2015,24,86,64,1
2015,25,71,56,1
2015,25,89,83,1
2015,25,75,69,-1
2015,25,70,71,0
2015,25,64,72,-1
2015,25,66,67,-1
2015,25,70,75,1
2015,25,75,86,-1
2015,25,91,63,1
2015,26,82,70,0
2015,26,71,64,0
2015,26,72,90,1
2015,26,74,91,0
2015,26,63,66,1
2015,26,67,74,0
2015,26,55,70,1
2015,26,86,75,1
2015,26,70,72,0
2015,27,70,72,0
2015,27,75,63,1
2015,27,65,82,-1
2015,27,64,56,0
2015,27,89,74,1
2015,27,70,67,1
2015,27,72,86,0
2015,27,75,70,0
2015,27,91,71,1
2015,28,63,70,-1
2015,28,56,75,-1
2015,28,89,70,1
2015,28,72,91,-1
2015,28,67,75,1
2015,28,75,65,1
2015,28,83,64,1
2015,28,70,86,-1
2015,28,71,72,1
2015,29,74,83,1
2015,29,71,89,-1
2015,29,92,70,1
2015,29,65,72,0
2015,29,64,63,-1
2015,29,71,67,0
2015,29,70,71,-1
2015,29,86,56,1
2015,29,75,75,0
2015,30,82,70,0
2015,30,70,65,-1
2015,30,71,75,0
2015,30,72,75,0
2015,30,63,71,-1
2015,30,75,64,1
2015,30,90,92,0
2015,30,56,70,0
2015,30,67,86,-1
2015,31,75,71,1
2015,31,65,90,-1
2015,31,86,75,1
2015,31,56,67,1
2015,31,63,70,0
2015,31,75,63,0
2015,31,69,92,-1
2015,31,71,72,-1
2015,31,72,83,0
2015,32,72,72,0
2015,32,90,64,1
2015,32,70,70,0
2015,32,82,75,-1
2015,32,63,56,0
2015,32,67,69,1
2015,32,71,86,0
2015,32,92,65,1
2015,32,75,75,0
2015,33,75,72,1
2015,33,75,90,0
2015,33,86,82,1
2015,33,69,63,1
2015,33,63,65,1
2015,33,70,92,0
2015,33,72,70,1
2015,33,67,71,0
2015,33,56,75,-1
2015,34,92,64,1
2015,34,71,56,1
2015,34,65,70,-1
2015,34,75,72,1
2015,34,90,75,1
2015,34,72,86,-1
2015,34,63,67,-1
2015,34,82,69,1
2015,34,70,75,-1
2020,1,82,88,-1
2020,1,82,68,-1
2020,1,71,78,1
2020,1,66,74,0
2020,1,68,81,-1
2020,1,78,80,-1
2020,1,79,62,1
2020,1,82,76,1
2020,1,66,73,0
2020,1,93,64,1
2020,2,88,71,1
2020,2,75,82,0
2020,2,62,82,1
2020,2,76,77,0
2020,2,73,81,1
2020,2,64,78,-1
2020,2,75,69,1
2020,2,82,66,0
2020,2,68,68,0
2020,2,81,93,1
2020,3,63,74,-1
2020,3,72,72,1
2020,3,68,69,1
2020,3,69,77,-1
2020,3,81,64,0
2020,3,69,80,-1
2020,3,93,74,1
2020,3,76,87,1
2020,3,82,81,1
2020,3,78,83,-1
2020,4,71,93,-1
2020,4,88,76,0
2020,4,72,68,1
2020,4,75,77,1
2020,4,65,68,1
2020,4,73,63,1
2020,4,70,82,1
2020,4,79,76,-1
2020,4,68,82,0
2020,4,83,81,1
2020,5,82,73,1
2020,5,62,87,0
2020,5,93,69,1
2020,5,76,71,1
2020,5,68,80,0
2020,5,69,64,0
